alpha,u,class
36.15193849,22.51134,GALAXY
152.733757,20.45778,GALAXY
205.7967636,22.69306,GALAXY
32.59701379,22.31581,GALAXY
204.4411669,19.12425,GALAXY
209.1135753,18.90986,GALAXY
215.6832954,20.07517,GALAXY
241.3509238,25.66962,STAR
246.6619691,24.88186,STAR
40.16109015,23.57082,GALAXY
40.25602829,23.66734,QSO
148.3267181,22.93825,GALAXY
197.8906727,20.75611,QSO
199.667693,18.61832,STAR
194.5791707,21.65647,GALAXY
358.1672397,20.02123,STAR
19.13950923,24.67231,GALAXY
18.78426441,18.23773,GALAXY
18.3907417,22.60216,GALAXY
157.8151266,22.3879,GALAXY
158.0605817,25.45268,GALAXY
158.8651488,23.30592,GALAXY
329.205508,24.16168,GALAXY
334.90318,21.19797,QSO
0.920978628,21.19683,QSO
249.8542062,19.61471,GALAXY
254.5633527,20.18536,GALAXY
257.6294877,22.65952,GALAXY
123.4486763,19.61071,GALAXY
219.0855529,23.64185,GALAXY
119.1560677,25.29322,STAR
36.88050749,22.35712,QSO
205.0276868,23.38548,STAR
189.6293721,24.17465,GALAXY
353.3412389,26.35663,GALAXY
349.7754852,22.66324,GALAXY
346.8854182,22.58634,GALAXY
40.00347207,24.39749,QSO
234.2004245,19.9023,GALAXY
138.8153227,22.319,GALAXY
335.1250629,23.10188,STAR
345.4085079,26.93925,GALAXY
334.6290899,26.12401,GALAXY
14.95226682,24.38113,GALAXY
17.7415825,20.72626,GALAXY
21.04189602,23.94495,GALAXY
115.9571543,26.49362,GALAXY
157.8228815,24.17565,GALAXY
181.8397383,25.43549,GALAXY
182.0927886,22.81667,GALAXY
182.3078187,24.85164,GALAXY
182.526358,24.53373,GALAXY
237.9812199,23.97478,STAR
157.2230963,22.1615,GALAXY
64.54625702,23.17756,STAR
173.561791,23.54992,GALAXY
119.6529479,23.82105,GALAXY
164.3948841,23.8337,GALAXY
114.3462824,20.07537,QSO
126.1573983,20.10151,QSO
126.4531557,20.98232,QSO
180.0573706,21.87018,GALAXY
19.96139328,21.72409,GALAXY
20.1268041,19.68546,STAR
340.9993065,23.46658,GALAXY
134.5325288,23.96668,GALAXY
140.9924208,21.77767,GALAXY
137.7182406,24.98148,GALAXY
171.24439,23.07527,GALAXY
169.8132765,19.82156,GALAXY
243.0849287,23.9588,QSO
254.8599594,24.84788,GALAXY
19.8522652,23.28514,GALAXY
143.0331108,24.89657,STAR
241.0135592,20.42861,GALAXY
135.5754904,23.17769,GALAXY
16.96435728,24.0699,GALAXY
18.94911295,25.05041,GALAXY
11.05479632,22.40174,GALAXY
166.4407181,21.62819,GALAXY
187.443547,21.96666,STAR
166.502786,23.53571,STAR
196.2723017,23.43618,GALAXY
227.5011045,24.00302,STAR
129.3006426,23.87652,GALAXY
130.5826176,21.02175,STAR
354.2496845,20.59175,QSO
156.7053178,20.63528,GALAXY
166.8099234,19.50255,GALAXY
160.1525292,21.89708,GALAXY
37.40811075,24.26605,GALAXY
138.7176546,22.74331,GALAXY
339.8666854,25.43503,GALAXY
328.6189605,22.13854,GALAXY
182.5421968,27.23819,GALAXY
247.0201327,20.42062,STAR
114.6778796,19.20158,STAR
117.4549785,21.91445,QSO
119.4436637,18.09859,STAR
152.0471679,22.64458,GALAXY
12.75412544,22.43592,GALAXY
38.62787778,23.50639,GALAXY
132.4587622,26.0967,GALAXY
303.1639079,21.10842,STAR
3.50291607,23.76155,GALAXY
17.56728086,19.39821,GALAXY
179.52118,23.5998,GALAXY
353.9877604,22.23511,STAR
188.1501447,20.92565,QSO
127.967415,23.87296,GALAXY
161.5238951,19.33306,GALAXY
204.353609,19.7771,GALAXY
138.9154675,22.93949,GALAXY
152.9923087,23.98464,GALAXY
64.36633117,21.80323,STAR
355.0704499,23.30828,GALAXY
139.0989986,23.60647,QSO
205.9273432,24.75893,GALAXY
200.7723689,22.84092,GALAXY
198.3545761,22.87957,GALAXY
19.40362746,22.41265,QSO
13.8704172,25.3796,GALAXY
236.216595,18.04371,GALAXY
217.8780436,24.13833,GALAXY
228.5617826,22.8273,QSO
219.763921,21.36299,QSO
180.6983485,25.22029,GALAXY
172.852225,17.16586,GALAXY
129.0011208,21.31664,GALAXY
178.3982581,25.0405,GALAXY
64.59345263,25.12058,STAR
221.9645209,22.36549,GALAXY
246.4488364,19.05172,STAR
248.6914239,16.2837,STAR
118.2755904,20.32199,STAR
264.1091174,19.94968,STAR
219.0649742,23.41137,GALAXY
20.04543192,27.49522,GALAXY
187.4284639,20.86454,QSO
0.930780827,19.91487,QSO
253.1394573,25.88351,GALAXY
22.23283607,17.83727,STAR
228.1411224,24.68906,GALAXY
345.7290078,22.00487,QSO
219.8300756,20.43992,QSO
147.3270658,20.56086,GALAXY
191.3144532,23.40424,QSO
116.3568794,21.01649,QSO
158.095743,24.00672,GALAXY
159.4971866,23.89099,GALAXY
305.4122794,18.24387,STAR
20.6538016,20.75799,GALAXY
14.52230612,23.38778,GALAXY
22.50677471,22.82998,GALAXY
34.36176848,22.32412,GALAXY
18.43244044,23.38686,GALAXY
38.33005295,22.43889,GALAXY
353.1970191,24.05829,GALAXY
21.81382387,18.13524,STAR
222.264272,19.07403,GALAXY
352.39383,21.18035,QSO
165.3950323,23.01199,QSO
349.7588058,24.04553,STAR
350.5182526,22.19829,STAR
41.10336725,26.07076,GALAXY
43.97190669,22.60167,GALAXY
24.84281437,22.31457,GALAXY
335.1063504,22.85672,GALAXY
327.8792209,23.52703,GALAXY
236.2407312,22.1336,GALAXY
144.0981447,22.15534,GALAXY
41.8023438,20.9974,GALAXY
43.08027792,26.42286,GALAXY
242.7568209,23.51708,GALAXY
10.27226972,23.26688,GALAXY
142.1132758,18.61971,QSO
134.6392534,24.92058,QSO
341.5497739,24.63465,STAR
16.85221767,24.31625,GALAXY
156.2993802,22.68305,GALAXY
161.9759284,23.62749,GALAXY
158.4866609,23.77608,GALAXY
249.4111455,21.88566,QSO
151.3135401,20.3177,GALAXY
189.8545517,20.16864,GALAXY
220.5114642,22.91965,GALAXY
40.47683284,23.06651,QSO
120.4311678,23.55415,GALAXY
195.7823726,17.53098,GALAXY
195.8604725,18.02711,GALAXY
175.2275555,24.48849,GALAXY
158.0244182,25.44159,GALAXY
334.2103059,25.5807,GALAXY
330.2260168,23.55992,GALAXY
27.68698335,23.53925,GALAXY
203.762781,22.62126,GALAXY
251.451456,20.10129,GALAXY
222.7397541,22.31331,GALAXY
231.3250401,20.68008,STAR
241.5335042,18.7676,STAR
334.9198672,23.29549,STAR
12.5009415,22.94834,QSO
191.971393,25.76736,STAR
189.4086068,20.53551,QSO
130.7317086,23.09949,GALAXY
147.752404,22.49917,GALAXY
124.1636018,26.17279,GALAXY
146.6117177,21.05409,GALAXY
123.2453074,22.39698,GALAXY
230.6217581,20.07813,GALAXY
197.7724598,21.95952,QSO
114.9361471,25.27784,GALAXY
198.4061836,23.03585,GALAXY
200.0329497,22.07289,QSO
158.9081637,22.40158,QSO
116.5580072,21.00198,STAR
180.505254,24.87289,GALAXY
187.7814022,16.63218,GALAXY
6.26229916,22.04363,GALAXY
36.7203214,21.64758,GALAXY
211.7887748,23.167,GALAXY
247.86262,21.9944,GALAXY
196.4811569,21.65812,STAR
178.1091015,22.11209,GALAXY
205.0261128,21.5298,QSO
356.7289784,21.99488,STAR
332.7356419,23.94026,GALAXY
169.2387343,23.76564,STAR
184.6170747,20.57736,QSO
185.6973,20.33669,QSO
212.9430344,23.18649,GALAXY
190.4812832,25.88264,GALAXY
218.797278,20.33406,GALAXY
159.5132391,23.51136,QSO
240.3921677,26.60382,GALAXY
239.8699083,18.23875,GALAXY
215.0234647,21.99808,QSO
231.6483852,20.21988,QSO
209.8000225,22.33606,GALAXY
121.4123427,20.17847,QSO
134.3665515,20.45864,STAR
152.8546213,18.41507,GALAXY
191.9903419,21.68295,QSO
187.5157843,21.04121,QSO
38.26041424,20.48809,STAR
115.3094928,19.86292,STAR
341.2890478,24.48392,GALAXY
133.3017693,20.3675,QSO
166.3505752,23.34618,GALAXY
168.7969663,22.78868,GALAXY
156.2819505,25.52113,GALAXY
146.5216963,25.72416,STAR
185.7645305,19.56177,GALAXY
351.7247555,19.65696,GALAXY
353.5838383,24.51798,GALAXY
347.199498,22.54502,QSO
126.2566742,24.50872,GALAXY
128.0522036,23.8908,GALAXY
236.9410619,19.5584,GALAXY
217.1236353,16.41118,GALAXY
236.5311115,16.79605,GALAXY
348.5990324,24.71359,GALAXY
134.5240924,24.99207,GALAXY
132.7987419,20.26194,GALAXY
118.1617533,23.95773,GALAXY
126.7172086,24.01282,GALAXY
56.59636669,17.89188,GALAXY
224.2792852,26.07491,GALAXY
335.2499514,21.91778,GALAXY
181.8015706,20.40463,GALAXY
128.0707735,20.43873,GALAXY
211.0232593,25.37499,GALAXY
145.000623,21.24227,GALAXY
327.9312969,26.11144,STAR
147.8372323,25.1578,GALAXY
155.0474568,19.53901,GALAXY
346.6039636,23.64184,GALAXY
162.4627628,18.61846,QSO
188.9112821,22.30677,STAR
219.8280241,22.0794,QSO
172.0872123,20.82704,QSO
186.4718664,20.58815,GALAXY
133.3650543,22.44211,GALAXY
102.6058597,20.49159,STAR
180.7129881,25.02401,GALAXY
180.8217336,22.45013,GALAXY
219.3631866,23.67725,GALAXY
230.166546,22.98668,GALAXY
227.2895116,18.78369,GALAXY
233.1233005,18.31018,GALAXY
232.9612283,18.78292,GALAXY
211.2723204,24.17588,GALAXY
358.9438421,22.39206,STAR
2.908702675,21.97342,GALAXY
186.2475091,23.81251,STAR
32.44756706,21.39779,GALAXY
112.1472829,24.47335,STAR
54.5705121,20.66425,GALAXY
222.6480777,20.92701,STAR
329.9771312,24.36002,GALAXY
113.9882447,24.28152,STAR
200.0012201,23.47718,QSO
201.9869822,24.57905,GALAXY
202.6417137,18.82469,GALAXY
176.5694424,20.55268,GALAXY
167.5567953,23.86257,GALAXY
273.6507611,18.74756,STAR
1.469776873,22.26384,GALAXY
2.795518272,23.76555,GALAXY
228.1893089,20.98971,QSO
357.965666,22.58718,GALAXY
201.9542559,20.41439,QSO
174.5613476,22.96273,QSO
358.7099146,21.84888,QSO
340.0174693,26.19068,GALAXY
173.472126,23.2469,GALAXY
229.9577006,18.39985,GALAXY
98.95300707,18.11703,STAR
187.4775396,21.61253,GALAXY
4.043770743,23.33458,GALAXY
242.0965574,24.69564,GALAXY
228.1144161,26.73497,STAR
159.0459355,22.49879,GALAXY
235.3554946,25.87587,GALAXY
158.7846379,25.83167,GALAXY
141.8325615,24.33459,GALAXY
0.781933625,19.04831,QSO
191.1235183,19.68386,GALAXY
237.571378,18.9776,GALAXY
181.6108313,23.72109,GALAXY
18.59859086,20.10505,GALAXY
235.6156839,22.88578,STAR
324.132255,25.36091,QSO
322.5947785,22.33697,GALAXY
135.9631852,21.51272,QSO
140.5654471,23.13325,QSO
142.080062,18.60772,QSO
359.6389746,20.0207,QSO
204.9963618,18.90763,GALAXY
222.8453135,20.22486,GALAXY
253.2249171,17.55232,STAR
138.8807302,22.61207,GALAXY
7.974922042,20.88002,QSO
6.660010015,19.96846,STAR
174.4894588,21.24159,QSO
191.0432707,23.06235,GALAXY
204.9261165,21.9478,STAR
19.37931573,18.20985,GALAXY
168.7183741,17.32965,GALAXY
186.4420462,20.04458,GALAXY
176.433133,24.44915,GALAXY
158.1704006,22.7939,GALAXY
144.1958792,24.91105,GALAXY
131.772071,24.53239,GALAXY
199.604327,18.47734,QSO
356.1926911,18.64893,QSO
179.9479536,24.19072,GALAXY
175.3573229,18.21836,GALAXY
353.4774957,23.46748,GALAXY
15.71586203,24.0448,GALAXY
111.3872157,22.05599,GALAXY
234.6446202,23.62417,STAR
245.4109216,18.64101,GALAXY
41.50116772,23.20081,GALAXY
337.6596342,22.6382,GALAXY
244.4570052,19.24096,GALAXY
219.9296417,21.67415,QSO
233.3504513,23.26999,GALAXY
127.5773999,20.10051,QSO
193.6337973,24.08213,GALAXY
26.31406108,24.05009,GALAXY
213.0303441,22.49145,GALAXY
216.4145169,23.57081,GALAXY
236.0768579,19.9143,STAR
318.9627462,16.93159,STAR
301.9402329,21.56324,STAR
186.5824634,26.02027,GALAXY
165.4196115,20.34048,QSO
178.7947633,20.78067,STAR
192.7084882,21.13752,GALAXY
103.1487528,20.19384,STAR
158.7009147,25.91673,GALAXY
180.7804953,21.65479,GALAXY
180.8881902,25.63386,GALAXY
248.1339499,21.75675,QSO
34.77591905,23.60051,GALAXY
168.7982941,18.933,GALAXY
148.5132426,23.04104,GALAXY
21.85476019,19.35458,STAR
185.9449541,22.44825,QSO
168.4675975,21.05279,QSO
173.2075589,21.21021,QSO
174.4612821,21.4827,QSO
178.0129394,21.6356,QSO
170.5407918,24.15646,STAR
2.661149982,23.54744,STAR
239.4148729,24.00485,GALAXY
151.3004462,22.60755,QSO
36.12017733,23.21213,GALAXY
206.1753818,23.79469,STAR
354.4183954,25.46554,GALAXY
355.7036963,24.54786,GALAXY
329.1216518,21.56596,STAR
71.5355034,21.23372,STAR
334.2453937,22.72098,GALAXY
341.5559714,21.85947,GALAXY
208.5318757,24.43989,GALAXY
231.7836061,18.9953,GALAXY
237.381126,19.61683,GALAXY
146.8751089,24.88284,GALAXY
158.6100096,24.7134,GALAXY
141.5945009,22.98904,GALAXY
64.56339513,19.51685,GALAXY
0.892184485,22.63642,STAR
170.2753433,21.50928,QSO
26.66110536,26.09439,GALAXY
29.79250016,25.21541,GALAXY
336.2009832,20.38932,QSO
117.6436784,22.09627,GALAXY
196.1824062,20.87267,GALAXY
247.0573883,19.79388,GALAXY
159.8922857,24.55293,GALAXY
143.4129834,22.82764,GALAXY
163.2311531,23.61544,STAR
165.1851863,20.58994,QSO
191.5351143,21.54159,GALAXY
166.1743549,18.31302,GALAXY
125.7125152,20.5416,STAR
127.1589642,20.64134,STAR
254.944575,18.18506,STAR
128.6934733,20.58756,STAR
132.0067662,22.00517,STAR
155.3323638,22.57104,QSO
350.4674874,25.31991,GALAXY
38.18169132,25.07918,GALAXY
42.74910567,22.85991,QSO
352.9337503,22.09024,GALAXY
351.4638798,21.57887,GALAXY
335.689835,25.62346,GALAXY
217.1732889,18.87241,GALAXY
127.6151573,22.87366,GALAXY
58.44769514,21.35756,GALAXY
57.65267021,20.78973,GALAXY
240.5655794,20.77354,STAR
196.7039675,18.70837,GALAXY
182.1403188,20.49775,QSO
219.1570291,21.3366,STAR
201.4595723,22.84785,STAR
201.6816431,22.19179,STAR
132.7844224,22.05624,GALAXY
50.77846911,21.28033,STAR
117.7348537,25.16677,STAR
232.1435675,19.68946,QSO
159.0470068,25.15417,GALAXY
205.2678511,21.56075,GALAXY
205.6548535,22.5899,GALAXY
114.9984241,20.33628,QSO
155.1086979,22.2356,GALAXY
228.8015218,24.20258,STAR
236.7750379,20.9355,QSO
156.3513184,22.25427,GALAXY
8.568062023,23.00748,GALAXY
21.7092973,21.09131,GALAXY
188.8172542,17.37265,QSO
193.9621298,20.7801,GALAXY
178.8222143,20.87259,QSO
187.3395871,22.13406,GALAXY
203.4743732,23.06512,STAR
242.1026847,24.30505,GALAXY
252.6583498,23.38017,GALAXY
24.31935764,26.52457,GALAXY
30.22948427,23.58423,GALAXY
189.7936241,24.93191,STAR
192.746477,20.35091,GALAXY
147.9497348,24.70257,GALAXY
196.2074568,20.64234,GALAXY
211.7595904,21.50965,GALAXY
64.58245997,25.08912,STAR
332.2419613,24.55952,GALAXY
161.0032573,19.39174,GALAXY
131.8723454,22.25981,GALAXY
0.750615231,20.97326,QSO
0.887452407,20.46951,QSO
1.000267625,21.79758,GALAXY
216.5898976,23.02977,GALAXY
183.7811094,21.31971,STAR
120.2142089,25.37262,GALAXY
117.0686936,19.2467,STAR
183.9738601,19.40313,GALAXY
182.9243741,22.71213,GALAXY
171.099297,22.03863,QSO
328.7891694,21.91657,QSO
172.040212,25.28774,GALAXY
319.7844422,23.69527,STAR
127.7206078,26.1166,GALAXY
113.4397385,18.51276,GALAXY
348.3131327,22.0476,QSO
218.3643487,19.72189,GALAXY
175.856774,22.38307,GALAXY
240.0839341,19.35256,GALAXY
243.4154193,25.90011,GALAXY
159.2793361,20.39187,GALAXY
161.3682217,24.1381,GALAXY
166.7463997,19.87884,GALAXY
20.99133157,20.05391,STAR
8.509094102,17.45267,STAR
208.3481096,21.0651,QSO
213.2413341,23.21351,GALAXY
138.720722,23.64938,GALAXY
27.69863352,25.24371,GALAXY
39.14473729,23.51481,GALAXY
119.6908792,24.63465,STAR
166.9133702,21.96795,QSO
175.1454438,16.25236,GALAXY
223.6077717,23.48737,GALAXY
209.2518365,19.24374,GALAXY
33.91600022,22.88951,QSO
122.5687853,24.40237,GALAXY
115.1445132,25.28725,GALAXY
117.7523926,23.91116,GALAXY
115.8138433,21.07731,GALAXY
116.2224639,18.88144,GALAXY
340.2789204,23.07022,GALAXY
328.5605389,21.16876,QSO
24.17424062,23.18112,GALAXY
23.57218648,21.2894,GALAXY
26.09616588,27.88638,GALAXY
177.3679222,24.62033,GALAXY
157.0312163,20.46314,GALAXY
27.5086159,19.92894,GALAXY
16.43771316,19.57423,GALAXY
37.22821243,23.59562,STAR
31.53125912,21.9464,GALAXY
133.6547655,22.79188,GALAXY
134.5416447,22.83673,GALAXY
135.2502941,22.97992,GALAXY
135.3319524,22.37444,GALAXY
135.8934248,22.83971,GALAXY
154.2517697,25.68845,GALAXY
234.026814,20.25185,STAR
232.5979317,18.94808,QSO
51.83743134,19.45219,GALAXY
226.8606453,23.42892,GALAXY
34.79214593,22.63196,GALAXY
36.41030939,21.13688,GALAXY
275.6657265,19.37112,STAR
283.1226615,19.93612,STAR
163.0900128,23.05935,GALAXY
0.663324915,22.7742,GALAXY
197.7226247,17.65152,STAR
355.1427463,24.40794,GALAXY
328.0187888,23.00013,QSO
330.2662795,19.83698,STAR
331.3072932,20.2155,STAR
355.2501902,21.30361,QSO
125.0464584,21.27139,STAR
202.6625981,19.16797,GALAXY
197.3415614,18.95924,GALAXY
201.0516955,21.70248,GALAXY
198.7813715,20.59377,GALAXY
199.1615994,21.77566,GALAXY
186.4357029,19.92468,GALAXY
180.7940493,24.57788,GALAXY
336.4870047,23.12844,GALAXY
179.7023368,21.55125,STAR
241.6968054,25.45814,GALAXY
243.0702646,25.4746,GALAXY
66.3946951,17.99638,STAR
66.42478488,19.03135,STAR
66.2875544,17.37645,STAR
21.76981185,19.8373,QSO
225.5249196,20.47866,QSO
227.6102078,21.87954,QSO
284.7702434,20.84497,STAR
329.8749353,20.16278,STAR
126.0596954,23.78885,GALAXY
338.5539971,23.96816,GALAXY
144.4150941,22.69516,GALAXY
22.35924163,22.43264,GALAXY
22.38193515,23.52946,GALAXY
221.451032,24.65794,GALAXY
53.78102385,19.14471,GALAXY
57.28983022,19.924,GALAXY
58.0336109,19.91422,GALAXY
28.97600116,23.27092,GALAXY
205.840832,20.4903,GALAXY
199.7577287,25.15826,GALAXY
220.1413434,22.3159,GALAXY
195.5731861,21.46546,STAR
350.1891072,22.85662,GALAXY
12.55582892,25.44902,GALAXY
12.92339689,21.96313,GALAXY
173.313378,22.10698,GALAXY
252.7541515,23.71508,GALAXY
253.3557854,26.18912,GALAXY
197.1380389,23.47098,GALAXY
30.98752591,23.29523,GALAXY
27.16354004,20.17112,GALAXY
39.84432889,23.57128,GALAXY
34.58190702,22.95345,GALAXY
132.0124739,22.82804,GALAXY
132.6863462,21.75738,QSO
133.9138324,22.29362,GALAXY
136.0875886,23.7054,GALAXY
133.7169698,22.99828,QSO
179.4467454,22.1926,GALAXY
127.8419862,23.02967,GALAXY
198.0007375,22.81124,QSO
206.8536061,22.47875,GALAXY
235.8469589,20.57602,QSO
152.8016708,23.90875,GALAXY
151.0882734,23.16819,GALAXY
183.8754389,22.03756,STAR
198.1372051,22.5465,QSO
198.5484189,20.28181,QSO
198.5853975,22.74386,STAR
199.7817166,22.41447,QSO
200.9222636,19.28283,STAR
355.2018648,20.43326,QSO
221.266906,24.29193,GALAXY
231.5618657,20.29749,STAR
16.51571571,22.15166,GALAXY
234.7523285,20.4782,GALAXY
16.78559342,23.49089,GALAXY
133.5387863,18.51492,STAR
162.9315337,22.42798,GALAXY
251.9079678,20.37609,GALAXY
253.2721997,22.66086,GALAXY
244.511569,18.28143,STAR
251.6669936,24.01247,QSO
31.19803729,26.08982,GALAXY
209.5917407,23.04308,GALAXY
196.0965483,21.24514,QSO
146.1072279,22.81752,QSO
78.03507566,21.59368,STAR
208.2607824,18.03477,GALAXY
214.8219667,18.96719,GALAXY
244.3823957,19.93633,GALAXY
160.1078578,23.34733,GALAXY
176.0185657,19.66075,GALAXY
165.9133954,20.89115,QSO
25.63551796,19.49315,GALAXY
202.6030884,22.21223,QSO
197.4082064,23.57815,GALAXY
347.4173282,23.20598,QSO
42.26709739,24.78386,GALAXY
177.8066079,21.9589,GALAXY
356.9455694,22.50868,GALAXY
163.2106197,19.68873,GALAXY
146.8956082,23.07674,QSO
150.0157471,23.78387,GALAXY
354.512719,23.63255,GALAXY
140.1053093,23.2472,GALAXY
330.7891381,22.48127,QSO
157.2587555,23.75747,GALAXY
138.3831788,21.68676,GALAXY
235.5756869,22.46558,GALAXY
133.4708421,22.30273,GALAXY
135.6194152,24.0512,GALAXY
159.7031778,24.89988,GALAXY
18.31513391,23.37137,GALAXY
328.5760986,27.38809,GALAXY
190.5475378,21.67627,QSO
184.1729347,19.84044,QSO
334.883793,22.61293,QSO
176.4071065,25.38654,GALAXY
152.8695195,20.54572,GALAXY
172.5596615,25.97452,GALAXY
210.3908156,24.71359,GALAXY
141.1141333,25.15954,GALAXY
0.874603251,20.19906,STAR
0.898669907,19.81742,STAR
0.317502746,24.55502,QSO
236.6048486,23.79958,GALAXY
186.3805473,24.80816,GALAXY
162.6701499,18.61613,GALAXY
202.0201851,20.47344,QSO
242.9224086,19.77468,GALAXY
242.2453233,20.12366,STAR
55.53904981,16.98535,GALAXY
57.29942091,19.27495,GALAXY
57.72226291,19.81146,GALAXY
47.92161403,20.4626,GALAXY
226.3795119,20.61862,GALAXY
33.95579612,24.25638,GALAXY
34.38375279,25.35331,GALAXY
225.2381284,21.6486,QSO
267.6567626,19.06055,STAR
117.9925124,21.0354,QSO
356.5781455,25.46973,GALAXY
328.225441,21.49673,STAR
161.1553337,26.85064,GALAXY
180.7496501,20.19672,GALAXY
328.9129761,26.55127,GALAXY
196.4346139,24.69952,GALAXY
180.0313286,19.54159,QSO
207.5606276,21.12571,QSO
243.7005461,23.19275,GALAXY
229.2424387,23.01835,GALAXY
343.3444255,22.50203,STAR
328.4007926,21.73287,QSO
25.57460781,27.96184,GALAXY
190.136832,23.75114,QSO
0.823225759,22.66504,GALAXY
3.467274914,24.15491,GALAXY
168.1083372,23.47547,GALAXY
181.7617774,22.9907,GALAXY
262.6753449,22.38026,STAR
187.5756594,18.33031,STAR
167.0479032,20.28294,QSO
358.1126396,21.94968,QSO
138.3834408,22.99671,GALAXY
341.9257632,24.63467,QSO
179.759683,15.75954,GALAXY
338.3783554,23.73229,QSO
339.45492,21.88091,QSO
17.21677827,24.24779,GALAXY
20.32415084,22.35454,GALAXY
219.5991837,19.50396,GALAXY
236.0325357,23.26302,GALAXY
348.0887259,24.71194,STAR
133.6424724,18.81403,QSO
133.6874958,21.22738,STAR
205.1892561,24.54259,GALAXY
177.5888988,18.2395,GALAXY
182.1942482,22.83389,GALAXY
131.2411831,23.85314,GALAXY
205.1471143,18.93366,GALAXY
215.1530963,20.83788,GALAXY
133.739639,18.84404,GALAXY
212.9754848,23.20178,GALAXY
263.5810937,18.99081,STAR
241.7736448,18.81329,GALAXY
165.0445651,23.17937,GALAXY
0.800597067,21.50466,QSO
197.7691959,20.87993,QSO
183.8536811,22.4462,STAR
183.1347905,23.55436,GALAXY
174.7375547,19.31586,GALAXY
178.6940687,20.52415,GALAXY
168.3500327,20.7427,QSO
191.3836836,20.29197,GALAXY
133.4779553,19.67348,STAR
134.2991434,20.28298,QSO
0.365983951,22.49992,STAR
184.6310461,20.89156,QSO
186.6701592,20.06662,QSO
178.9226632,21.64294,QSO
123.1438961,17.87335,GALAXY
101.2147031,20.78787,STAR
92.76238966,21.20171,STAR
